,0
2018-12-01,202.8163157894737
2019-01-01,202.46818181818182
2019-02-01,197.621
2019-03-01,202.12047619047618
2019-04-01,202.07285714285712
2019-05-01,207.93857142857144
2019-06-01,208.0565
2019-07-01,208.60045454545454
2019-08-01,211.46285714285716
2019-09-01,214.00333333333333
2019-10-01,214.5918181818182
2019-11-01,230.3925
2019-12-01,229.3645
2020-01-01,232.4631818181818
2020-02-01,235.185
2020-03-01,240.5668181818182
2020-04-01,251.14095238095237
2020-05-01,240.39315789473685
2020-06-01,229.04761904761904
2020-07-01,223.29136363636363
2020-08-01,220.33190476190478
2020-09-01,217.61761904761906
2020-10-01,219.2985714285714
2020-11-01,211.4804761904762
2020-12-01,204.05149999999998
2021-01-01,199.748
2021-02-01,198.3095
2021-03-01,196.09478260869565
2021-04-01,191.62809523809523
2021-05-01,189.011
2021-06-01,186.2175
2021-07-01,190.78523809523807
2021-08-01,190.98727272727274
2021-09-01,190.9242857142857
2021-10-01,202.565
2021-11-01,202.42
2021-12-01,210.23190476190476
2022-01-01,211.34047619047618
2022-02-01,212.88400000000001
2022-03-01,213.7382608695652
2022-04-01,218.4245
2022-05-01,226.0518181818182
2022-06-01,229.37849999999997
2022-07-01,244.7047619047619
2022-08-01,233.5090909090909
2022-09-01,236.3855
2022-10-01,240.25052631578947
2022-11-01,236.49476190476193
2022-12-01,228.54238095238097
2023-01-01,215.76142857142855
2023-02-01,207.91950000000003
2023-03-01,214.185652173913
2023-04-01,213.50947368421052
2023-05-01,216.5818181818182
2023-06-01,219.07600000000002
2023-07-01,225.9242857142857
2023-08-01,231.8568181818182
2023-09-01,237.25
2023-10-01,241.1015
2023-11-01,235.61904761904762
2023-12-01,234.28631578947372
2024-01-01,243.1831818181818
2024-02-01,251.6638095238095
2024-03-01,260.9565
2024-04-01,258.66772727272723
2024-05-01,246.0233333333333
2024-06-01,245.03052631578947
2024-07-01,248.92636363636365
2024-08-01,248.78190476190477
2024-09-01,245.62111111111113
2024-10-01,249.07181818181817
2024-11-01,257.0675
2024-12-01,263.19
2025-01-01,266.98818181818183
2025-02-01,258.634
2025-03-01,255.33095238095237
2025-04-01,259.9871428571428
2025-05-01,257.20799999999997
2025-06-01,260.242
2025-07-01,267.8486363636364
2025-08-01,272.70799999999997
2025-09-01,274.0715
2025-10-01,279.02318181818185
2025-11-01,277.4645
2025-12-01,272.202
2026-01-01,263.4257142857143
2026-02-01,256.8295
2026-03-01,264.29090909090905
2026-04-01,262.28705882352943
