,0
2017-05-01,127.87674790719905
2017-06-01,127.98623498620395
2017-07-01,128.0958158071961
2017-08-01,128.20549045043663
2017-09-01,128.31525899625544
2017-10-01,128.42512152505117
2017-11-01,128.53507811729133
2017-12-01,128.6451288535123
2018-01-01,128.75527381431942
2018-02-01,128.95219405927938
2018-03-01,129.1494154770125
2018-04-01,129.34693852813695
2018-05-01,129.54476367397535
2018-06-01,129.7428913765559
2018-07-01,129.94132209861337
2018-08-01,130.14005630359034
2018-09-01,130.3390944556381
2018-10-01,130.53843701961787
2018-11-01,130.7380844611018
2018-12-01,130.93803724637414
2019-01-01,131.13829584243223
2019-02-01,131.25879719196277
2019-03-01,131.37940926868515
2019-04-01,131.50013217434517
2019-05-01,131.62096601078218
2019-06-01,131.74191087992912
2019-07-01,131.86296688381253
2019-08-01,131.98413412455275
2019-09-01,132.10541270436394
2019-10-01,132.2268027255542
2019-11-01,132.3483042905256
2019-12-01,132.46991750177435
2020-01-01,132.59164246189084
2020-02-01,132.64417763061923
2020-03-01,132.69673361471652
2020-04-01,132.74931042243017
2020-05-01,132.80190806201082
2020-06-01,132.85452654171246
2020-07-01,132.90716586979232
2020-08-01,132.9598260545109
2020-09-01,133.01250710413194
2020-10-01,133.0652090269225
2020-11-01,133.11793183115293
2020-12-01,133.17067552509678
2021-01-01,133.22344011703095
2021-02-01,133.40441274587943
2021-03-01,133.5856312105385
2021-04-01,133.7670958449551
2021-05-01,133.9488069835297
2021-06-01,134.13076496111708
2021-07-01,134.3129701130269
2021-08-01,134.49542277502428
2021-09-01,134.6781232833305
2021-10-01,134.8610719746235
2021-11-01,135.04426918603866
2021-12-01,135.22771525516922
2022-01-01,135.41141052006708
2022-02-01,135.98706516517424
2022-03-01,136.56516700634236
2022-04-01,137.1457264469767
2022-05-01,137.72875393470898
2022-06-01,138.3142599615854
2022-07-01,138.90225506425548
2022-08-01,139.49274982416162
2022-09-01,140.08575486772958
2022-10-01,140.68128086655966
2022-11-01,141.27933853761877
2022-12-01,141.8799386434333
2023-01-01,142.4830919922828
2023-02-01,143.0497667833249
2023-03-01,143.61869531770114
2023-04-01,144.18988655885772
2023-05-01,144.76334950588972
2023-06-01,145.33909319368286
2023-07-01,145.91712669305582
2023-08-01,146.4974591109032
2023-09-01,147.08009959033896
2023-10-01,147.66505731084044
2023-11-01,148.25234148839306
2023-12-01,148.84196137563546
2024-01-01,149.43392626200531
2024-02-01,149.68061229565686
2024-03-01,149.92770555945165
2024-04-01,150.1752067256466
2024-05-01,150.42311646760837
2024-06-01,150.67143545981523
2024-07-01,150.9201643778589
2024-08-01,151.16930389844632
2024-09-01,151.41885469940155
2024-10-01,151.66881745966765
2024-11-01,151.91919285930845
2024-12-01,152.16998157951042
