,0
2000-01-01,79.1618539622357
2000-02-01,79.29227963330962
2000-03-01,79.42270530438354
2000-04-01,79.55313097545746
2000-05-01,79.6835566465314
2000-06-01,79.81398231760532
2000-07-01,79.94440798867925
2000-08-01,80.07483365975317
2000-09-01,80.20525933082709
2000-10-01,80.33568500190103
2000-11-01,80.46611067297495
2000-12-01,80.59653634404887
2001-01-01,80.7269620151228
2001-02-01,80.73995468355604
2001-03-01,80.75294735198928
2001-04-01,80.76594002042252
2001-05-01,80.77893268885576
2001-06-01,80.791925357289
2001-07-01,80.80491802572224
2001-08-01,80.81791069415549
2001-09-01,80.83090336258873
2001-10-01,80.84389603102197
2001-11-01,80.85688869945521
2001-12-01,80.86988136788845
2002-01-01,80.8828740363217
2002-02-01,81.03516149336599
2002-03-01,81.18744895041027
2002-04-01,81.33973640745457
2002-05-01,81.49202386449886
2002-06-01,81.64431132154316
2002-07-01,81.79659877858745
2002-08-01,81.94888623563173
2002-09-01,82.10117369267603
2002-10-01,82.25346114972032
2002-11-01,82.4057486067646
2002-12-01,82.5580360638089
2003-01-01,82.7103235208532
2003-02-01,82.96276047363214
2003-03-01,83.2151974264111
2003-04-01,83.46763437919005
2003-05-01,83.720071331969
2003-06-01,83.97250828474795
2003-07-01,84.2249452375269
2003-08-01,84.47738219030585
2003-09-01,84.7298191430848
2003-10-01,84.98225609586375
2003-11-01,85.2346930486427
2003-12-01,85.48713000142165
2004-01-01,85.7395669542006
2004-02-01,85.85505114443808
2004-03-01,85.97053533467556
2004-04-01,86.08601952491304
2004-05-01,86.20150371515054
2004-06-01,86.31698790538802
2004-07-01,86.4324720956255
2004-08-01,86.54795628586298
2004-09-01,86.66344047610046
2004-10-01,86.77892466633796
2004-11-01,86.89440885657544
2004-12-01,87.00989304681292
2005-01-01,87.1253772370504
2005-02-01,87.27075014093703
2005-03-01,87.41612304482364
2005-04-01,87.56149594871025
2005-05-01,87.70686885259687
2005-06-01,87.8522417564835
2005-07-01,87.9976146603701
2005-08-01,88.14298756425671
2005-09-01,88.28836046814334
2005-10-01,88.43373337202996
2005-11-01,88.57910627591657
2005-12-01,88.72447917980318
2006-01-01,88.8698520836898
2006-02-01,89.00167469388849
2006-03-01,89.13349730408717
2006-04-01,89.26531991428585
2006-05-01,89.39714252448454
2006-06-01,89.52896513468322
2006-07-01,89.6607877448819
2006-08-01,89.79261035508058
2006-09-01,89.92443296527927
2006-10-01,90.05625557547795
2006-11-01,90.18807818567663
2006-12-01,90.31990079587531
2007-01-01,90.451723406074
2007-02-01,90.88784211773384
2007-03-01,91.3239608293937
2007-04-01,91.76007954105354
2007-05-01,92.1961982527134
2007-06-01,92.63231696437325
2007-07-01,93.06843567603309
2007-08-01,93.50455438769295
2007-09-01,93.9406730993528
2007-10-01,94.37679181101265
2007-11-01,94.8129105226725
2007-12-01,95.24902923433235
2008-01-01,95.6851479459922
2008-02-01,95.91927607009444
2008-03-01,96.15340419419668
2008-04-01,96.38753231829892
2008-05-01,96.62166044240116
2008-06-01,96.8557885665034
2008-07-01,97.08991669060565
2008-08-01,97.32404481470789
2008-09-01,97.55817293881013
2008-10-01,97.79230106291237
2008-11-01,98.02642918701461
2008-12-01,98.26055731111686
2009-01-01,98.4946854352191
2009-02-01,98.6201283156175
2009-03-01,98.74557119601592
2009-04-01,98.87101407641433
2009-05-01,98.99645695681274
2009-06-01,99.12189983721115
2009-07-01,99.24734271760954
2009-08-01,99.37278559800795
2009-09-01,99.49822847840636
2009-10-01,99.62367135880477
2009-11-01,99.74911423920318
2009-12-01,99.87455711960159
2010-01-01,100.0
2010-02-01,100.28077591277817
2010-03-01,100.56155182555634
2010-04-01,100.8423277383345
2010-05-01,101.12310365111267
2010-06-01,101.40387956389084
2010-07-01,101.68465547666901
2010-08-01,101.96543138944716
2010-09-01,102.24620730222533
2010-10-01,102.5269832150035
2010-11-01,102.80775912778167
2010-12-01,103.08853504055983
2011-01-01,103.369310953338
2011-02-01,103.68038478190925
2011-03-01,103.9914586104805
2011-04-01,104.30253243905176
2011-05-01,104.613606267623
2011-06-01,104.92468009619425
2011-07-01,105.2357539247655
2011-08-01,105.54682775333676
2011-09-01,105.85790158190801
2011-10-01,106.16897541047925
2011-11-01,106.4800492390505
2011-12-01,106.79112306762175
2012-01-01,107.102196896193
2012-02-01,107.34923674048918
2012-03-01,107.59627658478534
2012-04-01,107.84331642908151
2012-05-01,108.09035627337767
2012-06-01,108.33739611767383
2012-07-01,108.58443596197
2012-08-01,108.83147580626617
2012-09-01,109.07851565056234
2012-10-01,109.32555549485849
2012-11-01,109.57259533915466
2012-12-01,109.81963518345083
2013-01-01,110.066675027747
2013-02-01,110.37962630222117
2013-03-01,110.69257757669533
2013-04-01,111.0055288511695
2013-05-01,111.31848012564366
2013-06-01,111.63143140011783
2013-07-01,111.94438267459199
2013-08-01,112.25733394906617
2013-09-01,112.57028522354034
2013-10-01,112.8832364980145
2013-11-01,113.19618777248867
2013-12-01,113.50913904696283
2014-01-01,113.822090321437
2014-02-01,114.1444052619076
2014-03-01,114.46672020237817
2014-04-01,114.78903514284875
2014-05-01,115.11135008331934
2014-06-01,115.43366502378993
2014-07-01,115.7559799642605
2014-08-01,116.07829490473108
2014-09-01,116.40060984520167
2014-10-01,116.72292478567226
2014-11-01,117.04523972614284
2014-12-01,117.36755466661342
2015-01-01,117.689869607084
2015-02-01,118.03873931909125
2015-03-01,118.3876090310985
2015-04-01,118.73647874310575
2015-05-01,119.085348455113
2015-06-01,119.43421816712025
2015-07-01,119.78308787912749
2015-08-01,120.13195759113475
2015-09-01,120.480827303142
2015-10-01,120.82969701514925
2015-11-01,121.1785667271565
2015-12-01,121.52743643916375
2016-01-01,121.876306151171
2016-02-01,122.1804789887735
2016-03-01,122.484651826376
2016-04-01,122.78882466397849
2016-05-01,123.092997501581
2016-06-01,123.3971703391835
2016-07-01,123.701343176786
2016-08-01,124.00551601438849
2016-09-01,124.309688851991
2016-10-01,124.6138616895935
2016-11-01,124.918034527196
2016-12-01,125.22220736479849
2017-01-01,125.526380202401
2017-02-01,125.68424575880941
2017-03-01,125.84211131521783
2017-04-01,125.99997687162625
2017-05-01,126.15784242803467
2017-06-01,126.31570798444308
2017-07-01,126.4735735408515
