,0
2000-01-01,528.3928571428571
2000-02-01,505.3280952380952
2000-03-01,487.11739130434785
2000-04-01,481.8205263157895
2000-05-01,473.0254545454545
2000-06-01,503.367
2000-07-01,511.04571428571427
2000-08-01,499.47181818181815
2000-09-01,493.8594444444444
2000-10-01,485.3661904761905
2000-11-01,490.68142857142857
2000-12-01,514.9631578947368
2001-01-01,536.4113636363636
2001-02-01,519.043
2001-03-01,535.32
2001-04-01,534.668
2001-05-01,529.4766666666667
2001-06-01,526.146
2001-07-01,565.2928571428571
2001-08-01,606.3122727272727
2001-09-01,620.5941176470589
2001-10-01,641.5545454545455
2001-11-01,611.9619047619047
2001-12-01,596.98
2002-01-01,589.4713636363635
2002-02-01,590.5185
2002-03-01,581.3774999999999
2002-04-01,575.7685714285714
2002-05-01,599.2135000000001
2002-06-01,642.6949999999999
2002-07-01,691.39
2002-08-01,686.4666666666666
2002-09-01,712.501052631579
2002-10-01,728.4013043478261
2002-11-01,710.158
2002-12-01,713.0245
2003-01-01,767.1859090909091
2003-02-01,803.1745
2003-03-01,802.1223809523809
2003-04-01,779.6266666666667
2003-05-01,813.522
2003-06-01,828.0345
2003-07-01,798.2795652173913
2003-08-01,785.3025
2003-09-01,757.486
2003-10-01,756.2847826086957
2003-11-01,731.3455
2003-12-01,739.352
2004-01-01,723.6038095238096
2004-02-01,738.35
2004-03-01,740.8013043478261
2004-04-01,730.3385714285714
2004-05-01,762.995
2004-06-01,780.8835
2004-07-01,775.9577272727273
2004-08-01,774.7709090909091
2004-09-01,753.0285714285715
2004-10-01,758.5785
2004-11-01,774.7085714285714
2004-12-01,771.4442857142857
2005-01-01,754.5071428571429
2005-02-01,746.1845000000001
2005-03-01,774.4599999999999
2005-04-01,751.3185714285714
2005-05-01,735.2252380952381
2005-06-01,712.2933333333333
2005-07-01,693.5633333333333
2005-08-01,671.4577272727273
2005-09-01,658.1009523809523
2005-10-01,643.817
2005-11-01,624.7342857142858
2005-12-01,609.86
2006-01-01,634.6372727272727
2006-02-01,628.204
2006-03-01,635.5704347826087
2006-04-01,634.4215789473684
2006-05-01,665.1886363636363
2006-06-01,687.4404999999999
2006-07-01,686.2833333333334
2006-08-01,689.8036363636364
2006-09-01,686.4421052631578
2006-10-01,669.9428571428571
2006-11-01,679.0185714285714
2006-12-01,696.5805263157895
2007-01-01,702.42
2007-02-01,708.9045
2007-03-01,712.9568181818182
2007-04-01,718.7025
2007-05-01,705.5380952380953
2007-06-01,706.734761904762
2007-07-01,712.845
2007-08-01,712.8554545454546
2007-09-01,717.3170588235294
2007-10-01,712.9059090909091
2007-11-01,744.3057142857143
2007-12-01,726.9268421052632
2008-01-01,707.569090909091
2008-02-01,688.6180952380952
2008-03-01,686.3815
2008-04-01,703.7263636363637
2008-05-01,731.3444999999999
2008-06-01,768.0490476190477
2008-07-01,791.5409090909092
2008-08-01,775.3439999999999
2008-09-01,763.076
2008-10-01,824.3713636363635
2008-11-01,830.05
2008-12-01,871.7239999999999
2009-01-01,828.8552380952381
2009-02-01,776.5175
2009-03-01,772.4836363636364
2009-04-01,769.8161904761904
2009-05-01,771.0652631578947
2009-06-01,775.2014285714286
2009-07-01,760.4113636363636
2009-08-01,779.9980952380953
2009-09-01,798.4695238095238
2009-10-01,808.2480952380952
2009-11-01,756.5371428571428
2009-12-01,732.95
2010-01-01,715.6569999999999
2010-02-01,729.2745
2010-03-01,710.2208695652174
2010-04-01,699.3014285714286
2010-05-01,670.851
2010-06-01,655.1690476190475
2010-07-01,677.9542857142858
2010-08-01,658.0236363636363
2010-09-01,644.4390000000001
2010-10-01,671.972
2010-11-01,659.3171428571428
2010-12-01,626.8990476190477
2011-01-01,653.1738095238095
2011-02-01,649.603
2011-03-01,671.4252173913044
2011-04-01,680.0085
2011-05-01,671.2463636363636
2011-06-01,675.657619047619
2011-07-01,661.5628571428572
2011-08-01,669.0759090909091
2011-09-01,667.3919047619047
2011-10-01,700.0273684210526
2011-11-01,690.6080952380953
2011-12-01,680.9780952380952
2012-01-01,646.6377272727273
2012-02-01,636.7257142857143
2012-03-01,641.1686363636363
2012-04-01,640.1
2012-05-01,636.3980952380953
2012-06-01,633.4871428571429
2012-07-01,604.7665
2012-08-01,596.2399999999999
2012-09-01,608.9894117647059
