,0
2000-01-01,100.0
2000-02-01,100.28171991426082
2000-03-01,100.56423348962255
2000-04-01,100.84754296198658
2000-05-01,101.13165057355323
2000-06-01,101.4165585728396
2000-07-01,101.70226921469728
2000-08-01,101.98878476033023
2000-09-01,102.27610747731269
2000-10-01,102.56423963960708
2000-11-01,102.85318352758205
2000-12-01,103.14294142803048
2001-01-01,103.43351563418763
2001-02-01,103.73796264583676
2001-03-01,104.0433057691798
2001-04-01,104.34954764183885
2001-05-01,104.65669090919963
2001-06-01,104.96473822443427
2001-07-01,105.27369224852431
2001-08-01,105.58355565028361
2001-09-01,105.89433110638146
2001-10-01,106.20602130136565
2001-11-01,106.51862892768574
2001-12-01,106.83215668571621
2002-01-01,107.14660728377989
2002-02-01,107.41656376792349
2002-03-01,107.68720040895846
2002-04-01,107.95851892054395
2002-05-01,108.23052102065667
2002-06-01,108.50320843160178
2002-07-01,108.77658288002381
2002-08-01,109.05064609691757
2002-09-01,109.32539981763915
2002-10-01,109.60084578191685
2002-11-01,109.87698573386221
2002-12-01,110.1538214219811
2003-01-01,110.43135459918477
2003-02-01,110.70719059040614
2003-03-01,110.98371556614944
2003-04-01,111.26093124736364
2003-05-01,111.53883935929635
2003-06-01,111.81744163150447
2003-07-01,112.09673979786503
2003-08-01,112.37673559658592
2003-09-01,112.65743077021676
2003-10-01,112.93882706565971
2003-11-01,113.22092623418033
2003-12-01,113.50373003141853
2004-01-01,113.78724021739944
2004-02-01,114.07149180711376
2004-03-01,114.35645348493726
2004-04-01,114.64212702473908
2004-05-01,114.92851420481966
2004-06-01,115.2156168079218
2004-07-01,115.50343662124178
2004-08-01,115.79197543644044
2004-09-01,116.0812350496544
2004-10-01,116.37121726150717
2004-11-01,116.66192387712043
2004-12-01,116.95335670612519
2005-01-01,117.24551756267313
2005-02-01,117.56969076976415
2005-03-01,117.89476028632934
2005-04-01,118.220728590583
2005-05-01,118.54759816759143
2005-06-01,118.87537150929197
2005-07-01,119.20405111451187
2005-08-01,119.53363948898748
2005-09-01,119.86413914538323
2005-10-01,120.19555260331089
2005-11-01,120.52788238934868
2005-12-01,120.86113103706059
2006-01-01,121.19530108701571
2006-02-01,121.54476467527941
2006-03-01,121.89523593296946
2006-04-01,122.24671776567517
2006-05-01,122.59921308736409
2006-06-01,122.95272482040608
2006-07-01,123.30725589559758
2006-08-01,123.66280925218594
2006-09-01,124.01938783789373
2006-10-01,124.37699460894322
2006-11-01,124.73563253008085
2006-12-01,125.09530457460184
2007-01-01,125.45601372437484
2007-02-01,125.74370771382674
2007-03-01,126.03206143914231
2007-04-01,126.32107641321868
2007-05-01,126.61075415242232
2007-06-01,126.90109617659702
2007-07-01,127.19210400907187
2007-08-01,127.4837791766692
2007-09-01,127.77612320971268
2007-10-01,128.06913764203526
2007-11-01,128.36282401098725
2007-12-01,128.6571838574444
2008-01-01,128.952218725816
2008-02-01,129.38218263887092
2008-03-01,129.81358017570025
2008-04-01,130.24641611641943
2008-05-01,130.6806952570821
2008-06-01,131.11642240973345
