,0
2000-01-01,62.86095238095238
2000-02-01,61.95285714285714
2000-03-01,60.92695652173913
2000-04-01,61.37052631578947
2000-05-01,63.01727272727273
2000-06-01,64.0005
2000-07-01,65.55428571428571
2000-08-01,66.54727272727273
2000-09-01,68.35555555555555
2000-10-01,68.59190476190477
2000-11-01,69.41714285714286
2000-12-01,69.42368421052632
2001-01-01,68.99545454545455
2001-02-01,68.036
2001-03-01,71.01
2001-04-01,72.3235
2001-05-01,73.03
2001-06-01,74.431
2001-07-01,79.31333333333333
2001-08-01,81.39681818181818
2001-09-01,82.36058823529413
2001-10-01,85.57
2001-11-01,83.38857142857142
2001-12-01,80.90526315789474
2002-01-01,80.62272727272727
2002-02-01,82.029
2002-03-01,80.1365
2002-04-01,78.68761904761905
2002-05-01,79.036
2002-06-01,81.44550000000001
2002-07-01,84.14173913043479
2002-08-01,84.8647619047619
2002-09-01,87.86684210526316
2002-10-01,89.70913043478261
2002-11-01,85.72
2002-12-01,84.8155
2003-01-01,87.32045454545454
2003-02-01,90.0385
2003-03-01,89.7995238095238
2003-04-01,86.7747619047619
2003-05-01,85.003
2003-06-01,85.68100000000001
2003-07-01,84.70695652173913
2003-08-01,85.0275
2003-09-01,81.604
2003-10-01,78.05782608695652
2003-11-01,75.5685
2003-12-01,72.84049999999999
2004-01-01,69.30428571428571
2004-02-01,70.5915
2004-03-01,72.96130434782609
2004-04-01,73.49238095238096
2004-05-01,76.8195
2004-06-01,77.7575
2004-07-01,76.40636363636364
2004-08-01,76.83363636363636
2004-09-01,74.49428571428572
2004-10-01,73.374
2004-11-01,72.09809523809524
2004-12-01,69.6147619047619
2005-01-01,69.3652380952381
2005-02-01,69.303
2005-03-01,70.86
2005-04-01,70.13428571428571
2005-05-01,69.87047619047618
2005-06-01,70.73904761904762
2005-07-01,69.96380952380953
2005-08-01,67.465
2005-09-01,66.32142857142857
2005-10-01,66.1945
2005-11-01,65.54714285714286
2005-12-01,63.68476190476191
2006-01-01,65.02499999999999
2006-02-01,65.29249999999999
2006-03-01,65.80521739130435
2006-04-01,64.55105263157895
2006-05-01,64.98772727272727
2006-06-01,67.756
2006-07-01,67.6504761904762
2006-08-01,67.55045454545454
2006-09-01,67.88421052631578
2006-10-01,67.18190476190476
2006-11-01,67.06428571428572
2006-12-01,67.43315789473684
2007-01-01,69.38818181818182
2007-02-01,69.955
2007-03-01,69.5759090909091
2007-04-01,68.8985
2007-05-01,67.99142857142857
2007-06-01,68.99952380952381
2007-07-01,68.604
2007-08-01,69.0340909090909
2007-09-01,68.69647058823529
2007-10-01,66.82909090909091
2007-11-01,68.3052380952381
2007-12-01,67.68315789473684
2008-01-01,66.33318181818181
2008-02-01,65.17142857142856
2008-03-01,62.584
2008-04-01,63.785
2008-05-01,67.4085
2008-06-01,71.52238095238096
2008-07-01,73.44045454545454
2008-08-01,75.413
2008-09-01,77.554
2008-10-01,90.4809090909091
2008-11-01,95.397
2008-12-01,94.705
2009-01-01,91.12
2009-02-01,88.63250000000001
2009-03-01,86.72772727272728
2009-04-01,85.36
2009-05-01,82.90052631578946
2009-06-01,80.93428571428572
2009-07-01,79.10272727272728
2009-08-01,80.04333333333334
2009-09-01,80.40904761904761
2009-10-01,79.95428571428572
2009-11-01,74.3752380952381
2009-12-01,73.4445
2010-01-01,73.338
2010-02-01,77.9855
2010-03-01,76.63913043478261
2010-04-01,76.27238095238096
2010-05-01,78.096
2010-06-01,78.6704761904762
2010-07-01,78.46333333333334
2010-08-01,75.05636363636364
2010-09-01,73.192
2010-10-01,72.598
2010-11-01,72.51952380952382
2010-12-01,71.37285714285714
2011-01-01,74.14714285714285
