Date,0
2003-12-01,78.1056862158844
2004-01-01,72.82286504693334
2004-02-01,74.39261272295383
2004-03-01,76.96216075981822
2004-04-01,77.33270721215597
2004-05-01,81.51615239003739
2004-06-01,81.37073978672007
2004-07-01,81.08816825870379
2004-08-01,81.28906131777472
2004-09-01,77.89284852719462
2004-10-01,76.34255657819823
2004-11-01,76.95191825782292
2004-12-01,73.17053171503082
2005-01-01,74.0775642943158
2005-02-01,73.81773696894832
2005-03-01,73.2680879866987
2005-04-01,71.9090677105593
2005-05-01,71.65689281006937
2005-06-01,72.4547689561802
2005-07-01,71.3402978811658
2005-08-01,67.80111595770265
2005-09-01,66.87608032165133
2005-10-01,67.03999606217435
2005-11-01,66.38810516352301
2005-12-01,64.53076452808915
2006-01-01,66.05717891229006
2006-02-01,66.03698475448608
2006-03-01,67.09755528908856
2006-04-01,66.51933245931986
2006-05-01,65.50286947702774
2006-06-01,67.63971890037276
2006-07-01,67.33618959287561
2006-08-01,68.77118826157958
2006-09-01,67.60620100643497
2006-10-01,66.04841909397248
2006-11-01,65.76129448104945
2006-12-01,66.36078937952836
2007-01-01,67.57974890387379
2007-02-01,68.26304246241303
2007-03-01,67.45688813375651
2007-04-01,66.41205414096967
2007-05-01,65.26840202359051
2007-06-01,66.32442583456154
2007-07-01,66.08692994630148
2007-08-01,67.323655555108
2007-09-01,66.74267717916263
2007-10-01,65.50867093586463
2007-11-01,66.68964556943834
2007-12-01,65.78736720420545
2008-01-01,63.47891792758382
2008-02-01,61.77996437902325
2008-03-01,58.607885720594695
2008-04-01,60.321452023484134
2008-05-01,64.48469225631615
2008-06-01,68.87218209215466
2008-07-01,71.06973990360832
2008-08-01,74.3387381471654
2008-09-01,76.36769188269552
2008-10-01,88.97309223851279
2008-11-01,93.17696428302382
2008-12-01,92.83699314086782
2009-01-01,89.1101687733629
2009-02-01,86.5771867282947
2009-03-01,84.56580045253
2009-04-01,83.28014665889845
2009-05-01,80.64505329671374
2009-06-01,78.69658877276382
2009-07-01,77.15330846232719
2009-08-01,78.11002773350732
2009-09-01,78.42644174855917
2009-10-01,77.97141946012073
2009-11-01,72.18609008318889
2009-12-01,71.71440945490787
2010-01-01,71.4485318645077
2010-02-01,76.06284807804161
2010-03-01,74.58346350026284
2010-04-01,74.21147352647594
2010-05-01,76.46985092966449
2010-06-01,76.64655725086492
2010-07-01,75.6435125517181
2010-08-01,72.77173519346378
2010-09-01,71.28876302199052
2010-10-01,69.96871274325366
2010-11-01,69.844407842749
2010-12-01,69.09131088063874
2011-01-01,70.70281289025525
2011-02-01,68.86964672443851
2011-03-01,69.52650763891144
2011-04-01,68.13928732876202
2011-05-01,67.57292097662096
2011-06-01,67.92962638333617
2011-07-01,67.02087849268669
2011-08-01,66.93797724483454
2011-09-01,69.89472550026119
2011-10-01,73.98406097979269
2011-11-01,73.087042309571
2011-12-01,75.98019167101793
2012-01-01,74.02260667022556
2012-02-01,71.16566438886503
2012-03-01,71.8646630481839
2012-04-01,71.16417547305126
2012-05-01,72.82647296249958
2012-06-01,73.81022660203861
2012-07-01,71.77109805139702
2012-08-01,70.24126851633649
2012-09-01,69.2550911807499
2012-10-01,69.31330948491927
2012-11-01,70.0300194028066
2012-12-01,69.55261667468025
2013-01-01,68.99309983188046
2013-02-01,68.69707817235572
2013-03-01,68.81880795588904
2013-04-01,68.82805051963574
