,0
2000-01-01,853.7119047619047
2000-02-01,821.695238095238
2000-03-01,797.1208695652174
2000-04-01,805.2494736842106
2000-05-01,787.1113636363636
2000-06-01,799.636
2000-07-01,819.3776190476191
2000-08-01,821.4213636363637
2000-09-01,812.4205555555556
2000-10-01,824.6866666666666
2000-11-01,819.2
2000-12-01,839.0189473684211
2001-01-01,845.1140909090908
2001-02-01,818.47
2001-03-01,849.5427272727272
2001-04-01,858.7584999999999
2001-05-01,862.4314285714287
2001-06-01,864.9350000000001
2001-07-01,928.5385714285715
2001-08-01,967.8381818181817
2001-09-01,997.3458823529412
2001-10-01,1028.310909090909
2001-11-01,989.99
2001-12-01,963.3757894736842
2002-01-01,956.1895454545454
2002-02-01,965.6905
2002-03-01,943.595
2002-04-01,938.0328571428571
2002-05-01,954.5625
2002-06-01,998.3655000000001
2002-07-01,1083.0286956521738
2002-08-01,1080.0766666666666
2002-09-01,1130.2952631578949
2002-10-01,1156.1552173913044
2002-11-01,1114.6105
2002-12-01,1111.2705
2003-01-01,1167.5068181818183
2003-02-01,1200.333
2003-03-01,1176.5714285714287
2003-04-01,1130.4204761904762
2003-05-01,1140.599
2003-06-01,1176.2459999999999
2003-07-01,1139.9052173913044
2003-08-01,1122.597
2003-09-01,1085.649
2003-10-01,1083.1952173913044
2003-11-01,1056.002
2003-12-01,1054.154
2004-01-01,1044.1666666666667
2004-02-01,1090.04
2004-03-01,1103.678695652174
2004-04-01,1098.8038095238096
2004-05-01,1135.3635
2004-06-01,1176.884
2004-07-01,1165.4386363636365
2004-08-01,1157.5295454545455
2004-09-01,1105.1566666666668
2004-10-01,1096.8635
2004-11-01,1108.847619047619
2004-12-01,1111.34
2005-01-01,1079.435238095238
2005-02-01,1081.4540000000002
2005-03-01,1118.2063636363637
2005-04-01,1100.0957142857142
2005-05-01,1075.0257142857142
2005-06-01,1064.6766666666667
2005-07-01,1009.5028571428572
2005-08-01,979.1772727272728
2005-09-01,971.1576190476192
2005-10-01,944.8380000000001
2005-11-01,919.6338095238095
2005-12-01,897.7133333333334
2006-01-01,924.9790909090909
2006-02-01,919.3525
2006-03-01,922.6278260869565
2006-04-01,913.0347368421053
2006-05-01,973.4118181818183
2006-06-01,1000.979
2006-07-01,996.9071428571428
2006-08-01,1018.694090909091
2006-09-01,1016.9384210526317
2006-10-01,995.6333333333333
2006-11-01,1007.2514285714285
2006-12-01,1035.7147368421054
2007-01-01,1058.49
2007-02-01,1062.0165000000002
2007-03-01,1048.5390909090909
2007-04-01,1057.5435
2007-05-01,1035.7114285714288
2007-06-01,1045.8347619047618
2007-07-01,1057.2504999999999
2007-08-01,1052.4518181818182
2007-09-01,1044.8858823529413
2007-10-01,1024.3913636363636
2007-11-01,1049.759523809524
2007-12-01,1009.062105263158
2008-01-01,946.8377272727273
2008-02-01,917.7066666666667
2008-03-01,886.633
2008-04-01,884.1768181818181
2008-05-01,923.925
2008-06-01,970.8452380952381
2008-07-01,998.6340909090909
2008-08-01,978.9889999999999
2008-09-01,954.208
2008-10-01,1049.0804545454546
2008-11-01,1000.156
2008-12-01,968.132
2009-01-01,900.6395238095238
2009-02-01,873.5215000000001
2009-03-01,840.8104545454545
2009-04-01,857.2461904761903
2009-05-01,870.4752631578947
2009-06-01,904.3657142857143
2009-07-01,884.305
2009-08-01,905.0190476190477
2009-09-01,896.5761904761904
2009-10-01,883.547619047619
2009-11-01,842.3833333333333
2009-12-01,814.6385
2010-01-01,808.9925000000001
2010-02-01,834.0604999999999
2010-03-01,787.7904347826087
2010-04-01,798.4857142857143
2010-05-01,783.8615
2010-06-01,789.7966666666666
2010-07-01,811.2895238095239
2010-08-01,798.215
2010-09-01,768.2695
2010-10-01,766.595
2010-11-01,770.1852380952381
2010-12-01,740.1033333333334
2011-01-01,771.08
2011-02-01,766.7445
2011-03-01,775.2721739130434
2011-04-01,770.008
2011-05-01,764.8690909090909
2011-06-01,762.3776190476191
2011-07-01,746.7704761904762
2011-08-01,763.9231818181819
2011-09-01,764.4585714285715
2011-10-01,804.6826315789473
2011-11-01,804.0052380952382
2011-12-01,806.6309523809524
2012-01-01,777.2363636363636
2012-02-01,760.5942857142857
2012-03-01,768.1045454545455
2012-04-01,777.653
2012-05-01,791.9142857142857
2012-06-01,785.8185714285713
2012-07-01,766.7909999999999
2012-08-01,755.6827272727273
2012-09-01,763.6270588235294
2012-10-01,764.1381818181818
2012-11-01,766.8
2012-12-01,769.6515789473684
2013-01-01,754.9849999999999
2013-02-01,732.3715
2013-03-01,712.327
2013-04-01,722.1999999999999
2013-05-01,733.5038095238095
2013-06-01,779.236
2013-07-01,766.7663636363636
2013-08-01,793.8304761904761
2013-09-01,797.4166666666666
2013-10-01,806.2468181818182
2013-11-01,835.96
2013-12-01,866.5795
2014-01-01,884.4181818181819
2014-02-01,917.4889999999999
2014-03-01,937.594761904762
2014-04-01,928.1580952380953
2014-05-01,935.418
2014-06-01,934.2590476190476
2014-07-01,953.4245454545454
2014-08-01,967.8014999999999
2014-09-01,968.4095
2014-10-01,948.7909090909092
2014-11-01,935.3465
2014-12-01,958.9675
2015-01-01,941.6157142857143
2015-02-01,954.655
2015-03-01,941.7309090909092
2015-04-01,918.724761904762
2015-05-01,939.4289473684212
2015-06-01,979.522380952381
2015-07-01,1011.2772727272727
2015-08-01,1073.1995238095237
2015-09-01,1060.647619047619
2015-10-01,1050.3333333333333
2015-11-01,1070.7185714285715
2015-12-01,1056.5040000000001
2016-01-01,1040.8200000000002
2016-02-01,1007.6904761904761
2016-03-01,970.6781818181818
2016-04-01,958.2361904761905
2016-05-01,990.7659090909091
2016-06-01,974.5828571428572
2016-07-01,863.9757142857144
2016-08-01,864.1477272727273
2016-09-01,879.7238095238096
2016-10-01,822.1736842105263
2016-11-01,828.2704761904762
2016-12-01,832.0733333333334
2017-01-01,815.8961904761904
2017-02-01,803.741
2017-03-01,815.935652173913
2017-04-01,826.8966666666666
2017-05-01,867.8931818181819
2017-06-01,851.7295238095238
2017-07-01,854.8690476190476
2017-08-01,835.8040909090909
2017-09-01,830.1
2017-10-01,831.894
2017-11-01,836.9690476190475
2017-12-01,853.4621052631579
2018-01-01,835.3963636363637
2018-02-01,834.7385
2018-03-01,842.4766666666666
2018-04-01,845.6990476190476
2018-05-01,843.9204761904763
2018-06-01,845.2528571428572
2018-07-01,859.146
2018-08-01,845.8686363636364
2018-09-01,887.6417647058823
2018-10-01,880.954090909091
2018-11-01,873.5440000000001
2018-12-01,863.6478947368422
2019-01-01,871.7954545454545
2019-02-01,853.5475
2019-03-01,879.5304761904762
2019-04-01,869.427619047619
2019-05-01,889.6666666666666
2019-06-01,877.6389999999999
2019-07-01,856.8786363636365
2019-08-01,867.9566666666667
2019-09-01,885.4722222222222
2019-10-01,909.5940909090909
2019-11-01,999.949
2019-12-01,1008.4694999999999
2020-01-01,1009.8568181818181
2020-02-01,1033.2514999999999
2020-03-01,1038.1527272727274
2020-04-01,1058.9657142857143
2020-05-01,1011.1663157894736
2020-06-01,994.7019047619049
2020-07-01,993.4036363636365
2020-08-01,1029.625238095238
2020-09-01,1003.7342857142856
2020-10-01,1022.8528571428571
2020-11-01,1006.1480952380953
2020-12-01,985.6719999999999
2021-01-01,986.305
2021-02-01,1001.0975000000001
2021-03-01,1007.1982608695653
2021-04-01,979.645238095238
2021-05-01,1002.0360000000001
2021-06-01,1020.856
2021-07-01,1036.169523809524
2021-08-01,1076.4131818181818
2021-09-01,1077.027619047619
2021-10-01,1113.962
2021-11-01,1093.769523809524
2021-12-01,1129.25
2022-01-01,1114.6861904761904
2022-02-01,1092.993
2022-03-01,1052.8265217391304
2022-04-01,1055.3935
2022-05-01,1056.394090909091
2022-06-01,1057.873
2022-07-01,1143.2466666666667
2022-08-01,1084.8936363636365
2022-09-01,1043.1795
2022-10-01,1079.1736842105263
2022-11-01,1076.7333333333333
2022-12-01,1065.0857142857142
2023-01-01,1009.7580952380952
2023-02-01,965.173
2023-03-01,981.8304347826087
2023-04-01,999.7747368421053
2023-05-01,996.9486363636363
2023-06-01,1008.5885000000001
2023-07-01,1047.5809523809523
2023-08-01,1087.793181818182
2023-09-01,1097.651052631579
2023-10-01,1127.8625
2023-11-01,1101.0385714285715
2023-12-01,1106.9747368421054
2024-01-01,1153.0386363636362
2024-02-01,1216.834761904762
2024-03-01,1230.5125
2024-04-01,1202.4940909090908
2024-05-01,1159.1038095238096
2024-06-01,1178.2678947368422
2024-07-01,1204.2472727272727
2024-08-01,1202.6361904761904
2024-09-01,1221.6816666666666
2024-10-01,1220.1431818181818
2024-11-01,1238.273
2024-12-01,1243.4209999999998
2025-01-01,1236.1404545454545
2025-02-01,1199.384
2025-03-01,1202.787619047619
2025-04-01,1261.712380952381
2025-05-01,1257.1164999999999
2025-06-01,1271.633
2025-07-01,1286.171818181818
2025-08-01,1297.8425
2025-09-01,1297.026
2025-10-01,1276.0863636363636
2025-11-01,1229.472
2025-12-01,1225.147
2026-01-01,1194.6385714285714
2026-02-01,1171.5235
2026-03-01,1215.0622727272728
2026-04-01,1206.0641176470588
