,0
2000-01-01,100.0
2000-02-01,100.3640736570778
2000-03-01,100.72947281043338
2000-04-01,101.09620228584951
2000-05-01,101.46426692667838
2000-06-01,101.83367159390552
2000-07-01,102.20442116621405
2000-08-01,102.57652054004907
2000-09-01,102.94997462968239
2000-10-01,103.32478836727734
2000-11-01,103.70096670295398
2000-12-01,104.07851460485445
2001-01-01,104.4574370592086
2001-02-01,104.83353062233438
2001-03-01,105.21097829075134
2001-04-01,105.58978493984507
2001-05-01,105.96995546255474
2001-06-01,106.35149476943627
2001-07-01,106.73440778872583
2001-08-01,107.1186994664034
2001-09-01,107.50437476625672
2001-10-01,107.89143866994539
2001-11-01,108.27989617706521
2001-12-01,108.66975230521278
2002-01-01,109.0610120900503
2002-02-01,109.32835571757072
2002-03-01,109.59635469033144
2002-04-01,109.86501061479449
2002-05-01,110.13432510135983
2002-06-01,110.40429976437507
2002-07-01,110.67493622214505
2002-08-01,110.94623609694163
2002-09-01,111.21820101501339
2002-10-01,111.49083260659535
2002-11-01,111.76413250591875
2002-12-01,112.03810235122089
2003-01-01,112.31274378475489
2003-02-01,112.56535004823299
2003-03-01,112.8185244567158
2003-04-01,113.07226828803685
2003-05-01,113.32658282290365
2003-06-01,113.58146934490419
2003-07-01,113.83692914051345
2003-08-01,114.09296349909982
2003-09-01,114.3495737129317
2003-10-01,114.60676107718392
2003-11-01,114.86452688994437
2003-12-01,115.1228724522205
2004-01-01,115.3817990679459
2004-02-01,115.60472255963772
2004-03-01,115.82807675082937
2004-04-01,116.05186247365414
2004-05-01,116.27608056185305
2004-06-01,116.50073185077795
2004-07-01,116.72581717739462
2004-08-01,116.9513373802859
2004-09-01,117.17729329965486
2004-10-01,117.40368577732782
2004-11-01,117.63051565675758
2004-12-01,117.85778378302653
2005-01-01,118.08549100284982
2005-02-01,118.3471663922922
2005-03-01,118.60942164983571
2005-04-01,118.87225806045797
2005-05-01,119.13567691198405
2005-06-01,119.39967949509285
2005-07-01,119.6642671033234
2005-08-01,119.92944103308115
2005-09-01,120.19520258364437
2005-10-01,120.46155305717055
2005-11-01,120.7284937587027
2005-12-01,120.99602599617577
2006-01-01,121.26415108042313
2006-02-01,121.61770035785234
2006-03-01,121.97228041882687
2006-04-01,122.32789426862713
2006-05-01,122.68454492129551
2006-06-01,123.04223539966195
2006-07-01,123.4009687353695
2006-08-01,123.7607479689001
2006-09-01,124.1215761496003
2006-10-01,124.48345633570709
2006-11-01,124.84639159437386
2006-12-01,125.21038500169637
2007-01-01,125.57543964273883
2007-02-01,125.81645511952766
2007-03-01,126.05793317451027
2007-04-01,126.29987469550757
2007-05-01,126.54228057204449
2007-06-01,126.7851516953532
2007-07-01,127.02848895837641
2007-08-01,127.27229325577063
2007-09-01,127.51656548390949
2007-10-01,127.76130654088699
2007-11-01,128.00651732652088
2007-12-01,128.25219874235586
2008-01-01,128.498351691667
2008-02-01,128.9551519966877
2008-03-01,129.41357618649695
2008-04-01,129.87363003386193
2008-05-01,130.3353193320715
2008-06-01,130.79864989500913
2008-07-01,131.26362755722616
2008-08-01,131.73025817401523
2008-09-01,132.19854762148404
2008-10-01,132.66850179662933
2008-11-01,133.1401266174111
2008-12-01,133.61342802282726
2009-01-01,134.08841197298827
2009-02-01,134.2847289803837
2009-03-01,134.4813334128208
2009-04-01,134.67822569111456
2009-05-01,134.8754062366962
2009-06-01,135.07287547161388
2009-07-01,135.27063381853372
2009-08-01,135.46868170074066
2009-09-01,135.66701954213931
2009-10-01,135.86564776725498
2009-11-01,136.0645668012345
2009-12-01,136.2637770698471
2010-01-01,136.46327899948545
2010-02-01,136.79079255756557
2010-03-01,137.11909215223744
2010-04-01,137.44817966999864
2010-05-01,137.77805700187432
2010-06-01,138.1087260434281
2010-07-01,138.44018869477304
2010-08-01,138.77244686058245
2010-09-01,139.1055024501009
2010-10-01,139.43935737715512
2010-11-01,139.77401356016512
2010-12-01,140.1094729221551
2011-01-01,140.44573739076455
2011-02-01,140.82667890826053
2011-03-01,141.2086536820336
2011-04-01,141.59166451466237
2011-05-01,141.97571421632702
2011-06-01,142.36080560483006
2011-07-01,142.7469415056169
2011-08-01,143.1341247517966
2011-09-01,143.52235818416273
2011-10-01,143.9116446512141
2011-11-01,144.30198700917575
2011-12-01,144.69338812201988
2012-01-01,145.08585086148685
2012-02-01,145.29727710747937
2012-03-01,145.50901145420832
2012-04-01,145.72105435065328
2012-05-01,145.93340624644804
2012-06-01,146.1460675918817
2012-07-01,146.35903883789948
2012-08-01,146.5723204361038
2012-09-01,146.78591283875517
2012-10-01,146.99981649877307
2012-11-01,147.2140318697371
2012-12-01,147.42855940588782
2013-01-01,147.64339956212768
2013-02-01,147.94149117784266
2013-03-01,148.24018463970603
2013-04-01,148.5394811628435
2013-05-01,148.83938196483408
2013-06-01,149.13988826571511
2013-07-01,149.44100128798723
2013-08-01,149.7427222566192
2013-09-01,150.04505239905305
2013-10-01,150.347992945209
2013-11-01,150.6515451274905
2013-12-01,150.95571018078917
2014-01-01,151.26048934248993
2014-02-01,151.57057364277517
2014-03-01,151.88129361648512
2014-04-01,152.19265056675155
2014-05-01,152.50464579937764
2014-06-01,152.8172806228435
2014-07-01,153.1305563483116
2014-08-01,153.44447428963227
2014-09-01,153.75903576334932
2014-10-01,154.0742420887054
2014-11-01,154.39009458764767
2014-12-01,154.7065945848332
2015-01-01,155.0237434076347
2015-02-01,155.21726982318575
2015-03-01,155.41103783059037
2015-04-01,155.60504773144368
2015-05-01,155.7992998277173
2015-06-01,155.99379442175984
2015-07-01,156.18853181629734
2015-08-01,156.38351231443374
2015-09-01,156.5787362196514
2015-10-01,156.7742038358115
2015-11-01,156.96991546715455
2015-12-01,157.1658714183009
2016-01-01,157.36207199425115
2016-02-01,157.52855844013624
2016-03-01,157.6952210259025
2016-04-01,157.862059937903
2016-05-01,158.02907536268796
2016-06-01,158.19626748700495
2016-07-01,158.36363649779912
2016-08-01,158.5311825822134
2016-09-01,158.69890592758875
2016-10-01,158.86680672146431
2016-11-01,159.0348851515776
2016-12-01,159.20314140586484
2017-01-01,159.371575672461
2017-02-01,159.628091242762
2017-03-01,159.88501968617118
2017-04-01,160.14236166722603
2017-05-01,160.40011785153357
2017-06-01,160.6582889057722
2017-07-01,160.91687549769335
2017-08-01,161.17587829612322
2017-09-01,161.43529797096448
2017-10-01,161.69513519319813
2017-11-01,161.95539063488505
2017-12-01,162.2160649691679
2018-01-01,162.47715887027272
2018-02-01,162.73371798466732
2018-03-01,162.99068221803148
2018-04-01,163.24805221006721
2018-05-01,163.50582860148663
2018-06-01,163.76401203401358
2018-07-01,164.0226031503852
2018-08-01,164.2816025943536
2018-09-01,164.54101101068727
2018-10-01,164.80082904517297
2018-11-01,165.06105734461713
2018-12-01,165.32169655684746
2019-01-01,165.5827473307147
2019-02-01,165.8033863484758
2019-03-01,166.02431936773732
2019-04-01,166.24554678025626
2019-05-01,166.46706897831166
2019-06-01,166.68888635470526
2019-07-01,166.9109993027622
2019-08-01,167.13340821633176
2019-09-01,167.35611348978796
2019-10-01,167.57911551803036
2019-11-01,167.80241469648476
2019-12-01,168.02601142110382
2020-01-01,168.2499060883678
2020-02-01,168.36819012702568
2020-03-01,168.4865573224242
2020-04-01,168.60500773302468
2020-05-01,168.72354141732959
2020-06-01,168.84215843388245
2020-07-01,168.96085884126802
2020-08-01,169.07964269811222
2020-09-01,169.19851006308218
2020-10-01,169.31746099488626
2020-11-01,169.4364955522741
2020-12-01,169.55561379403665
2021-01-01,169.6748157790062
2021-02-01,170.07454053878442
2021-03-01,170.47520698152746
2021-04-01,170.87681732567887
2021-05-01,171.27937379490845
2021-06-01,171.68287861812456
2021-07-01,172.08733402948653
2021-08-01,172.49274226841695
2021-09-01,172.89910557961414
2021-10-01,173.30642621306453
2021-11-01,173.7147064240551
2021-12-01,174.12394847318595
2022-01-01,174.53415462638273
2022-02-01,175.46541297766757
2022-03-01,176.4016402252621
2022-04-01,177.34286288160564
2022-05-01,178.2891076005994
2022-06-01,179.2404011783613
2022-07-01,180.19677055398472
2022-08-01,181.15824281030143
2022-09-01,182.1248451746485
2022-10-01,183.09660501963938
2022-11-01,184.07354986393904
2022-12-01,185.05570737304313
2023-01-01,186.04310536006165
2023-02-01,186.8893489552818
2023-03-01,187.73944181017254
2023-04-01,188.5934014336404
2023-05-01,189.45124541423363
2023-06-01,190.31299142050457
2023-07-01,191.17865720137348
2023-08-01,192.04826058649405
2023-09-01,192.92181948662076
2023-10-01,193.7993518939777
2023-11-01,194.68087588262912
2023-12-01,195.56640960885176
2024-01-01,196.45597131150876
2024-02-01,196.96700530859513
2024-03-01,197.47936864041455
2024-04-01,197.9930647649186
2024-05-01,198.508097149054
2024-06-01,199.0244692687858
2024-07-01,199.54218460912102
2024-08-01,200.06124666413209
2024-09-01,200.58165893698046
2024-10-01,201.10342493994023
2024-11-01,201.62654819442182
2024-12-01,202.1510322309958
