,0
2000-01-01,62.6303680784417
2000-02-01,62.71333524617775
2000-03-01,62.7963024139138
2000-04-01,62.87926958164985
2000-05-01,62.9622367493859
2000-06-01,63.04520391712195
2000-07-01,63.128171084857996
2000-08-01,63.21113825259405
2000-09-01,63.2941054203301
2000-10-01,63.37707258806615
2000-11-01,63.4600397558022
2000-12-01,63.54300692353825
2001-01-01,63.6259740912743
2001-02-01,63.675191902643135
2001-03-01,63.72440971401197
2001-04-01,63.7736275253808
2001-05-01,63.82284533674963
2001-06-01,63.872063148118464
2001-07-01,63.9212809594873
2001-08-01,63.97049877085613
2001-09-01,64.01971658222496
2001-10-01,64.06893439359379
2001-11-01,64.11815220496263
2001-12-01,64.16737001633146
2002-01-01,64.2165878277003
2002-02-01,64.3951781718101
2002-03-01,64.5737685159199
2002-04-01,64.75235886002969
2002-05-01,64.9309492041395
2002-06-01,65.1095395482493
2002-07-01,65.2881298923591
2002-08-01,65.46672023646889
2002-09-01,65.6453105805787
2002-10-01,65.8239009246885
2002-11-01,66.0024912687983
2002-12-01,66.18108161290809
2003-01-01,66.3596719570179
2003-02-01,66.60505790227111
2003-03-01,66.85044384752435
2003-04-01,67.09582979277758
2003-05-01,67.3412157380308
2003-06-01,67.58660168328402
2003-07-01,67.83198762853725
2003-08-01,68.07737357379048
2003-09-01,68.3227595190437
2003-10-01,68.56814546429692
2003-11-01,68.81353140955015
2003-12-01,69.05891735480338
2004-01-01,69.3043033000566
2004-02-01,69.61578173486227
2004-03-01,69.92726016966793
2004-04-01,70.23873860447361
2004-05-01,70.55021703927927
2004-06-01,70.86169547408494
2004-07-01,71.1731739088906
2004-08-01,71.48465234369627
2004-09-01,71.79613077850193
2004-10-01,72.1076092133076
2004-11-01,72.41908764811328
2004-12-01,72.73056608291894
2005-01-01,73.0420445177246
2005-02-01,73.30270698670995
2005-03-01,73.5633694556953
2005-04-01,73.82403192468063
2005-05-01,74.08469439366597
2005-06-01,74.34535686265131
2005-07-01,74.60601933163665
2005-08-01,74.86668180062199
2005-09-01,75.12734426960733
2005-10-01,75.38800673859268
2005-11-01,75.64866920757802
2005-12-01,75.90933167656335
2006-01-01,76.1699941455487
2006-02-01,76.72258264931826
2006-03-01,77.2751711530878
2006-04-01,77.82775965685735
2006-05-01,78.3803481606269
2006-06-01,78.93293666439645
2006-07-01,79.48552516816599
2006-08-01,80.03811367193555
2006-09-01,80.5907021757051
2006-10-01,81.14329067947465
2006-11-01,81.6958791832442
2006-12-01,82.24846768701374
2007-01-01,82.8010561907833
2007-02-01,83.76753846215105
2007-03-01,84.7340207335188
2007-04-01,85.70050300488654
2007-05-01,86.6669852762543
2007-06-01,87.63346754762205
2007-07-01,88.5999498189898
2007-08-01,89.56643209035755
2007-09-01,90.5329143617253
2007-10-01,91.49939663309306
2007-11-01,92.4658789044608
2007-12-01,93.43236117582855
2008-01-01,94.3988434471963
2008-02-01,94.6620946190822
2008-03-01,94.9253457909681
2008-04-01,95.188596962854
2008-05-01,95.4518481347399
2008-06-01,95.7150993066258
2008-07-01,95.9783504785117
2008-08-01,96.2416016503976
2008-09-01,96.5048528222835
2008-10-01,96.7681039941694
2008-11-01,97.0313551660553
2008-12-01,97.2946063379412
2009-01-01,97.5578575098271
2009-02-01,97.76136938400816
2009-03-01,97.96488125818924
2009-04-01,98.1683931323703
2009-05-01,98.37190500655137
